,tweet,text_clean,clean2,text_preprocessed,sentiment,alt
157,"Survei Populi Center: Prabowo Dinilai Paling Tegas, Ganjar Toleran, Anies Agamis - https://t.co/tMf4E35WAj - Nasional https://t.co/tMf4E35WAj #Prabowo #BangkitBersama https://t.co/kTUzglgNWS","survei populi center : prabowo dinilai paling tegas , ganjar toleran , anies agamis - - nasional","survei populi center :  prabowo dinilai paling tegas ,  ganjar toleran ,  anies agamis  -    -  nasional","['survei', 'populi', 'center', ':', 'prabowo', 'dinilai', 'paling', 'tegas', ',', 'ganjar', 'toleran', ',', 'anies', 'agamis', '-', '-', 'nasional']",Neutral,Neutral
158,"Prabowo Masa Lalu, Anies Masa Depan, Ganjar Masa Iya?

https://t.co/VDrOY3t6OY","prabowo masa lalu , anies masa depan , ganjar masa iya ?","prabowo masa lalu ,  anies masa depan ,  ganjar masa iya ?","['prabowo', 'masa', 'lalu', ',', 'anies', 'masa', 'depan', ',', 'ganjar', 'masa', 'iya', '?']",Neutral,Neutral
159,"TERBARU, Elektabilitas Prabowo Unggul dari Ganjar dan Anies Baswedan Hasil Survei Populi Center - Tribun Gayo #Prabowo #BangkitBersama https://t.co/rM2SNb3OZT","terbaru , elektabilitas prabowo unggul dari ganjar dan anies baswedan hasil survei populi center - tribun gayo","terbaru ,  elektabilitas prabowo unggul dari ganjar dan anies baswedan hasil survei populi center  -  tribun gayo","['terbaru', ',', 'elektabilitas', 'prabowo', 'unggul', 'dari', 'ganjar', 'dan', 'anies', 'baswedan', 'hasil', 'survei', 'populi', 'center', '-', 'tribun', 'gayo']",Neutral,Neutral
160,"@khozume @tanyakanrl Milih ganjar, Prabowo, apa Anies?","memilih ganjar , prabowo , apa anies ?","milih ganjar ,  prabowo ,  apa anies ?","['memilih', 'ganjar', ',', 'prabowo', ',', 'apa', 'anies', '?']",Neutral,Neutral
161,"Banten Prabowo Subianto: 48,2 persen Anies Baswedan: 17,5 persen Ganjar Pranowo: 4,3 persen TT/TJ: 30 persen
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","banten prabowo subianto : , persen anies baswedan : , persen ganjar pranowo : , persen tt / tj : persen prabowo subianto","banten prabowo subianto :   ,  persen anies baswedan :   ,  persen ganjar pranowo :   ,  persen tt / tj :   persen   prabowo subianto","['banten', 'prabowo', 'subianto', ':', ',', 'persen', 'anies', 'baswedan', ':', ',', 'persen', 'ganjar', 'pranowo', ':', ',', 'persen', 't', '/', 'tj', ':', 'persen', 'prabowo', 'subianto']",Neutral,Neutral
162,"Tiga kandidat capres itu yakni Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan.
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","tiga kandidat capres itu yakni prabowo subianto , ganjar pranowo , dan anies baswedan . prabowo subianto","tiga kandidat capres itu yakni prabowo subianto ,  ganjar pranowo ,  dan anies baswedan .    prabowo subianto","['tiga', 'kandidat', 'capres', 'itu', 'yakni', 'prabowo', 'subianto', ',', 'ganjar', 'pranowo', ',', 'dan', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
163,"- Prabowo Subianto 27,5%
- Mahfud Md 18,7%
- Ganjar Pranowo 16,9%
- Anies Baswedan 15,4%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","- prabowo subianto , % - mahfud md , % - ganjar pranowo , % - anies baswedan , % prabowo subianto","-  prabowo subianto  ,  %   -  mahfud md  ,  %   -  ganjar pranowo  ,  %   -  anies baswedan  ,  %    prabowo subianto","['-', 'prabowo', 'subianto', ',', '%', '-', 'mahfud', 'md', ',', '%', '-', 'ganjar', 'pranowo', ',', '%', '-', 'anies', 'baswedan', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
164,"""Kemudian disusul oleh Ganjar Pranowo (33,2%) dan Anies Baswedan (9,8%).
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" kemudian disusul oleh ganjar pranowo ( , % ) dan anies baswedan ( , % ) . prabowo subianto",""" kemudian disusul oleh ganjar pranowo  (  ,  %  )  dan anies baswedan  (  ,  %  )  .    prabowo subianto","['``', 'kemudian', 'disusul', 'oleh', 'ganjar', 'pranowo', '(', ',', '%', ')', 'dan', 'anies', 'baswedan', '(', ',', '%', ')', '.', 'prabowo', 'subianto']",Neutral,Neutral
165,"""Kemudian disusul oleh Ganjar Pranowo (33,2%) dan Anies Baswedan (9,8%).
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" kemudian disusul oleh ganjar pranowo ( , % ) dan anies baswedan ( , % ) . prabowo subianto",""" kemudian disusul oleh ganjar pranowo  (  ,  %  )  dan anies baswedan  (  ,  %  )  .    prabowo subianto","['``', 'kemudian', 'disusul', 'oleh', 'ganjar', 'pranowo', '(', ',', '%', ')', 'dan', 'anies', 'baswedan', '(', ',', '%', ')', '.', 'prabowo', 'subianto']",Neutral,Neutral
166,"""Hasil survei LSN menunjukan apabila Pilpres hanya diikuti 2 calon Ganjar dan Anies, sulit diprediksi siapa pemenangnya. Selisih elektabilitas dua capres ini sangat tipis,"" katanya. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" hasil survei lsn menunjukan apabila pilpres hanya diikuti calon ganjar dan anies , sulit diprediksi siapa pemenangnya . selisih elektabilitas dua capres ini sangat tipis , "" katanya . prabowo subianto",""" hasil survei lsn menunjukan apabila pilpres hanya diikuti  calon ganjar dan anies ,  sulit diprediksi siapa pemenangnya .  selisih elektabilitas dua capres ini sangat tipis ,  ""  katanya .    prabowo subianto","['``', 'hasil', 'survei', 'lsn', 'menunjukan', 'apabila', 'pilpres', 'hanya', 'diikuti', 'calon', 'ganjar', 'dan', 'anies', ',', 'sulit', 'diprediksi', 'siapa', 'pemenangnya', '.', 'selisih', 'elektabilitas', 'dua', 'capres', 'ini', 'sangat', 'tipis', ',', '``', 'katanya', '.', 'prabowo', 'subianto']",Negative,Neutral
167,"Banten
Prabowo Subianto 48,2%
Anies Baswedan 17,5%
Ganjar Pranowo 4,3%
TT/TJ 30%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","banten prabowo subianto , % anies baswedan , % ganjar pranowo , % tt / tj % prabowo subianto","banten prabowo subianto  ,  %  anies baswedan  ,  %  ganjar pranowo  ,  %  tt / tj  %    prabowo subianto","['banten', 'prabowo', 'subianto', ',', '%', 'anies', 'baswedan', ',', '%', 'ganjar', 'pranowo', ',', '%', 't', '/', 'tj', '%', 'prabowo', 'subianto']",Neutral,Neutral
168,"Sumatera Utara
Prabowo Subianto 50%
Anies Baswedan 32,6%
Ganjar Pranowo 16,2%
TT/TJ 1,2%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","sumatera utara prabowo subianto % anies baswedan , % ganjar pranowo , % tt / tj , % prabowo subianto","sumatera utara prabowo subianto  %  anies baswedan  ,  %  ganjar pranowo  ,  %  tt / tj  ,  %    prabowo subianto","['sumatera', 'utara', 'prabowo', 'subianto', '%', 'anies', 'baswedan', ',', '%', 'ganjar', 'pranowo', ',', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
169,"Jawa Tengah
Ganjar Pranowo 55,2%
Prabowo Subianto 20,4%
Anies Baswedan 4,3%
TT/TJ 20,1%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","jawa tengah ganjar pranowo , % prabowo subianto , % anies baswedan , % tt / tj , % prabowo subianto","jawa tengah ganjar pranowo  ,  %  prabowo subianto  ,  %  anies baswedan  ,  %  tt / tj  ,  %    prabowo subianto","['jawa', 'tengah', 'ganjar', 'pranowo', ',', '%', 'prabowo', 'subianto', ',', '%', 'anies', 'baswedan', ',', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
170,"Jawa Timur
Ganjar Pranowo 35,3%
Prabowo Subianto 20,2%
Anies Baswedan 8,2%
TT/TJ 36,3%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","jawa timur ganjar pranowo , % prabowo subianto , % anies baswedan , % tt / tj , % prabowo subianto","jawa timur ganjar pranowo  ,  %  prabowo subianto  ,  %  anies baswedan  ,  %  tt / tj  ,  %    prabowo subianto","['jawa', 'timur', 'ganjar', 'pranowo', ',', '%', 'prabowo', 'subianto', ',', '%', 'anies', 'baswedan', ',', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
171,"Jawa Barat
Prabowo Subianto 29%
Anies Baswedan 26,3%
Ganjar Pranowo 15%
TT/TJ 29,7%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","jawa barat prabowo subianto % anies baswedan , % ganjar pranowo % tt / tj , % prabowo subianto","jawa barat prabowo subianto  %  anies baswedan  ,  %  ganjar pranowo  %  tt / tj  ,  %    prabowo subianto","['jawa', 'barat', 'prabowo', 'subianto', '%', 'anies', 'baswedan', ',', '%', 'ganjar', 'pranowo', '%', 't', '/', 'tj', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
172,"@KakekHalal Ini kek, bocoran tipis2... sebelum akhir pendaftaran Nov 2023, ada skenario:
- Jika Anies menguat, maka Prabowo-Ganjar
- Jika Anies melemah, maka Ganjar Prabowo.

Jadi yang nasionalis harus ""serang"" siapa?","ini kayak , bocoran tipis . . . sebelum akhir pendaftaran nov , ada skenario : - jika anies menguat , maka prabowo - ganjar - jika anies melemah , maka ganjar prabowo . jadi yang nasionalis harus "" serang "" siapa ?","ini kek ,  bocoran tipis .  .  .  sebelum akhir pendaftaran nov  ,  ada skenario :   -  jika anies menguat ,  maka prabowo - ganjar  -  jika anies melemah ,  maka ganjar prabowo .   jadi yang nasionalis harus  "" serang ""  siapa ?","['ini', 'kayak', ',', 'bocoran', 'tipis', '.', '.', '.', 'sebelum', 'akhir', 'pendaftaran', 'nov', ',', 'ada', 'skenario', ':', '-', 'jika', 'anies', 'menguat', ',', 'maka', 'prabowo', '-', 'ganjar', '-', 'jika', 'anies', 'melemah', ',', 'maka', 'ganjar', 'prabowo', '.', 'jadi', 'yang', 'nasionalis', 'harus', '``', 'serang', '``', 'siapa', '?']",Neutral,Neutral
173,"Hasilnya:
1. Ganjar Pranowo 40,2%
2. Anies Baswedan 39,6%
3. Tidak Tahu 20,2%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","hasilnya : . ganjar pranowo , % . anies baswedan , % . tidak tahu , % prabowo subianto","hasilnya :   .  ganjar pranowo  ,  %   .  anies baswedan  ,  %   .  tidak tahu  ,  %    prabowo subianto","['hasilnya', ':', '.', 'ganjar', 'pranowo', ',', '%', '.', 'anies', 'baswedan', ',', '%', '.', 'tidak', 'tahu', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
174,"Kemudian responden juga diberi pertanyaan yang berbunyi ""Seandainya Pilpres hanya diikuti 2 orang yaitu Anies Baswedan dan Ganjar Pranowo, siapakah yang akan dipilih?"" #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","kemudian responden juga diberi pertanyaan yang berbunyi "" seandainya pilpres hanya diikuti orang yaitu anies baswedan dan ganjar pranowo , siapakah yang akan dipilih ? "" prabowo subianto","kemudian responden juga diberi pertanyaan yang berbunyi  "" seandainya pilpres hanya diikuti  orang yaitu anies baswedan dan ganjar pranowo ,  siapakah yang akan dipilih ?  ""    prabowo subianto","['kemudian', 'responden', 'juga', 'diberi', 'pertanyaan', 'yang', 'berbunyi', '``', 'seandainya', 'pilpres', 'hanya', 'diikuti', 'orang', 'yaitu', 'anies', 'baswedan', 'dan', 'ganjar', 'pranowo', ',', 'siapakah', 'yang', 'akan', 'dipilih', '?', '``', 'prabowo', 'subianto']",Neutral,Neutral
175,"Hasilnya:
1. Prabowo Subianto 36,5%
2. Ganjar Pranowo 25,8%
3. Anies Baswedan 24.6%
4. Tidak tahu 13,1%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","hasilnya : . prabowo subianto , % . ganjar pranowo , % . anies baswedan . % . tidak tahu , % prabowo subianto","hasilnya :   .  prabowo subianto  ,  %   .  ganjar pranowo  ,  %   .  anies baswedan  .  %   .  tidak tahu  ,  %    prabowo subianto","['hasilnya', ':', '.', 'prabowo', 'subianto', ',', '%', '.', 'ganjar', 'pranowo', ',', '%', '.', 'anies', 'baswedan', '.', '%', '.', 'tidak', 'tahu', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
176,"Selain itu responden juga diberi pertanyaan simulasi capres Pemilu 2024 jika hanya diikuti tiga calon presiden yaitu Prabowo, Ganjar, Anies. Berikut bunyi pertanyaannya, #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","selain itu responden juga diberi pertanyaan simulasi capres pemilu jika hanya diikuti tiga calon presiden yaitu prabowo , ganjar , anies . berikut bunyi pertanyaannya , prabowo subianto","selain itu responden juga diberi pertanyaan simulasi capres pemilu  jika hanya diikuti tiga calon presiden yaitu prabowo ,  ganjar ,  anies .  berikut bunyi pertanyaannya ,    prabowo subianto","['selain', 'itu', 'responden', 'juga', 'diberi', 'pertanyaan', 'simulasi', 'capres', 'pemilu', 'jika', 'hanya', 'diikuti', 'tiga', 'calon', 'presiden', 'yaitu', 'prabowo', ',', 'ganjar', ',', 'anies', '.', 'berikut', 'bunyi', 'pertanyaannya', ',', 'prabowo', 'subianto']",Neutral,Neutral
177,"""Posisi Ganjar bahkan terancam tergusur oleh Anies Baswedan yang memiliki elektabilitas 18,2%. Dukungan PDIP ternyata tidak serta merta mendongkrak elektabilitas Ganjar Pranowo,"" ujarnya #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto",""" posisi ganjar bahkan terancam tergusur oleh anies baswedan yang memiliki elektabilitas , % . dukungan pdip ternyata tidak serta merta mendongkrak elektabilitas ganjar pranowo , "" ujarnya prabowo subianto",""" posisi ganjar bahkan terancam tergusur oleh anies baswedan yang memiliki elektabilitas  ,  %  .  dukungan pdip ternyata tidak serta merta mendongkrak elektabilitas ganjar pranowo ,  ""  ujarnya   prabowo subianto","['``', 'posisi', 'ganjar', 'bahkan', 'terancam', 'tergusur', 'oleh', 'anies', 'baswedan', 'yang', 'memiliki', 'elektabilitas', ',', '%', '.', 'dukungan', 'pdip', 'ternyata', 'tidak', 'serta', 'merta', 'mendongkrak', 'elektabilitas', 'ganjar', 'pranowo', ',', '``', 'ujarnya', 'prabowo', 'subianto']",Neutral,Neutral
178,"Dari hasil survei tersebut tercatat 3 tokoh yang memiliki elektabilitas teratas adalah Prabowo Subianto 31,8% responden, Ganjar Pranowo 18,6%, dan Anies Baswedan 18,2% responden. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","dari hasil survei tersebut tercatat tokoh yang memiliki elektabilitas teratas adalah prabowo subianto , % responden , ganjar pranowo , % , dan anies baswedan , % responden . prabowo subianto","dari hasil survei tersebut tercatat  tokoh yang memiliki elektabilitas teratas adalah prabowo subianto  ,  %  responden ,  ganjar pranowo  ,  %  ,  dan anies baswedan  ,  %  responden .    prabowo subianto","['dari', 'hasil', 'survei', 'tersebut', 'tercatat', 'tokoh', 'yang', 'memiliki', 'elektabilitas', 'teratas', 'adalah', 'prabowo', 'subianto', ',', '%', 'responden', ',', 'ganjar', 'pranowo', ',', '%', ',', 'dan', 'anies', 'baswedan', ',', '%', 'responden', '.', 'prabowo', 'subianto']",Neutral,Neutral
179,"Berikut hasil survei:
1. Prabowo Subianto 31,8%
2. Ganjar Pranowo 18,6%
3. Anies Baswedan 18,2%
4. Ridwan Kamil 6,5%
5. Erick Thohir 4,2%
6. Sandiaga Uno 2,8%
#SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","berikut hasil survei : . prabowo subianto , % . ganjar pranowo , % . anies baswedan , % . ridwan kamil , % . erick thohir , % . sandiaga uno , % prabowo subianto","berikut hasil survei :   .  prabowo subianto  ,  %   .  ganjar pranowo  ,  %   .  anies baswedan  ,  %   .  ridwan kamil  ,  %   .  erick thohir  ,  %   .  sandiaga uno  ,  %    prabowo subianto","['berikut', 'hasil', 'survei', ':', '.', 'prabowo', 'subianto', ',', '%', '.', 'ganjar', 'pranowo', ',', '%', '.', 'anies', 'baswedan', ',', '%', '.', 'ridwan', 'kamil', ',', '%', '.', 'erick', 'thohir', ',', '%', '.', 'sandiaga', 'uno', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
180,"Jakarta - Lembaga Survei Nasional (LSN) menyampaikan survei terhadap elektabilitas capres pada Pilpres 2024. Hasilnya, Prabowo Subianto memiliki tingkat elektabilitas tertinggi, disusul oleh Ganjar Pranowo dan Anies Baswedan. #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","jakarta - lembaga survei nasional ( lsn ) menyampaikan survei terhadap elektabilitas capres pada pilpres . hasilnya , prabowo subianto memiliki tingkat elektabilitas tertinggi , disusul oleh ganjar pranowo dan anies baswedan . prabowo subianto","jakarta  -  lembaga survei nasional  ( lsn )  menyampaikan survei terhadap elektabilitas capres pada pilpres  .  hasilnya ,  prabowo subianto memiliki tingkat elektabilitas tertinggi ,  disusul oleh ganjar pranowo dan anies baswedan .    prabowo subianto","['jakarta', '-', 'lembaga', 'survei', 'nasional', '(', 'lsn', ')', 'menyampaikan', 'survei', 'terhadap', 'elektabilitas', 'capres', 'pada', 'pilpres', '.', 'hasilnya', ',', 'prabowo', 'subianto', 'memiliki', 'tingkat', 'elektabilitas', 'tertinggi', ',', 'disusul', 'oleh', 'ganjar', 'pranowo', 'dan', 'anies', 'baswedan', '.', 'prabowo', 'subianto']",Neutral,Neutral
181,"Survei LSN: Elektabilitas Prabowo 36,5%, Ganjar 25,8%, Anies 24,6% https://t.co/Qhv6fIkJGf #SemuaDukungPrabowo #ManutJokowi Prabowo Subianto","survei lsn : elektabilitas prabowo , % , ganjar , % , anies , % prabowo subianto","survei lsn :  elektabilitas prabowo  ,  %  ,  ganjar  ,  %  ,  anies  ,  %     prabowo subianto","['survei', 'lsn', ':', 'elektabilitas', 'prabowo', ',', '%', ',', 'ganjar', ',', '%', ',', 'anies', ',', '%', 'prabowo', 'subianto']",Neutral,Neutral
182,"Sebanyak 56,2 persen responden memilih Prabowo Subianto. Sementara, Anies Bawedan berada di urutan kedua dengan suara 18,7 persen, disusul Ganjar Pranowo yang memperoleh 14,8 persen.","sebanyak , persen responden memilih prabowo subianto . sementara , anies bawedan berada di urutan kedua dengan suara , persen , disusul ganjar pranowo yang memperoleh , persen .","sebanyak  ,  persen responden memilih prabowo subianto .  sementara ,  anies bawedan berada di urutan kedua dengan suara  ,  persen ,  disusul ganjar pranowo yang memperoleh  ,  persen .","['sebanyak', ',', 'persen', 'responden', 'memilih', 'prabowo', 'subianto', '.', 'sementara', ',', 'anies', 'bawedan', 'berada', 'di', 'urutan', 'kedua', 'dengan', 'suara', ',', 'persen', ',', 'disusul', 'ganjar', 'pranowo', 'yang', 'memperoleh', ',', 'persen', '.']",Neutral,Neutral
183,"@Dennysiregar7 @aniesbaswedan Biarkan saja Prabowo dan  Ganjar menang di survei
Yg jelas 2024 rakyat Indonesia siap menangkan pak Anies Baswedan",biarkan saja prabowo dan ganjar menang di survei yang jelas rakyat indonesia siap menangkan pak anies baswedan,biarkan saja prabowo dan  ganjar menang di survei yg jelas  rakyat indonesia siap menangkan pak anies baswedan,"['biarkan', 'saja', 'prabowo', 'dan', 'ganjar', 'menang', 'di', 'survei', 'yang', 'jelas', 'rakyat', 'indonesia', 'siap', 'menangkan', 'pak', 'anies', 'baswedan']",Neutral,Neutral
184,"Sebanyak 56,2 persen responden memilih Prabowo Subianto. Sementara, Anies Bawedan berada di urutan kedua dengan suara 18,7 persen, disusul Ganjar Pranowo yang memperoleh 14,8 persen.","sebanyak , persen responden memilih prabowo subianto . sementara , anies bawedan berada di urutan kedua dengan suara , persen , disusul ganjar pranowo yang memperoleh , persen .","sebanyak  ,  persen responden memilih prabowo subianto .  sementara ,  anies bawedan berada di urutan kedua dengan suara  ,  persen ,  disusul ganjar pranowo yang memperoleh  ,  persen .","['sebanyak', ',', 'persen', 'responden', 'memilih', 'prabowo', 'subianto', '.', 'sementara', ',', 'anies', 'bawedan', 'berada', 'di', 'urutan', 'kedua', 'dengan', 'suara', ',', 'persen', ',', 'disusul', 'ganjar', 'pranowo', 'yang', 'memperoleh', ',', 'persen', '.']",Neutral,Neutral
185,"Prabowo Masa Lalu, Anies Masa Depan, Ganjar Masa Iya? https://t.co/pmFYn1iuGX","prabowo masa lalu , anies masa depan , ganjar masa iya ?","prabowo masa lalu ,  anies masa depan ,  ganjar masa iya ?","['prabowo', 'masa', 'lalu', ',', 'anies', 'masa', 'depan', ',', 'ganjar', 'masa', 'iya', '?']",Neutral,Neutral
186,"Sebanyak 56,2 persen responden memilih Prabowo Subianto. Sementara, Anies Bawedan berada di urutan kedua dengan suara 18,7 persen, disusul Ganjar Pranowo yang memperoleh 14,8 persen.","sebanyak , persen responden memilih prabowo subianto . sementara , anies bawedan berada di urutan kedua dengan suara , persen , disusul ganjar pranowo yang memperoleh , persen .","sebanyak  ,  persen responden memilih prabowo subianto .  sementara ,  anies bawedan berada di urutan kedua dengan suara  ,  persen ,  disusul ganjar pranowo yang memperoleh  ,  persen .","['sebanyak', ',', 'persen', 'responden', 'memilih', 'prabowo', 'subianto', '.', 'sementara', ',', 'anies', 'bawedan', 'berada', 'di', 'urutan', 'kedua', 'dengan', 'suara', ',', 'persen', ',', 'disusul', 'ganjar', 'pranowo', 'yang', 'memperoleh', ',', 'persen', '.']",Neutral,Neutral
