,Date,User,Tweet,Hashtags,Like,Retweet,Reply,text_clean,text_preprocessed,Result Prediction
4023,2023-01-01,PutriHanaa_,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/cnpMGOYVoF,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4024,2023-01-01,prahmansyah7,"Presiden Jokowi pemimpin terbaik 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/8j1FSGLG1j","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",1,0,0,presiden jokowi pemimpin terbaik,"['presiden', 'jokowi', 'pemimpin', 'terbaik']",Positive
4025,2023-01-01,prahmansyah7,"Presiden Jokowi berhasil tangani COVID-19 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/89TFFTIoXw","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",1,0,0,presiden jokowi berhasil tangani covid,"['presiden', 'jokowi', 'berhasil', 'tangani', 'covid']",Positive
4026,2023-01-01,elvira_tika,"Presiden Jokowi memang yg terbaik, pencapaiannya &amp; idenya tuk negeri ini sangat hebat. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/lo8KiDV6lj","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi memang yang terbaik pencapaiannya amp idenya untuk negeri ini sangat hebat,"['presiden', 'jokowi', 'terbaik', 'pencapaiannya', 'amp', 'idenya', 'negeri', 'hebat']",Positive
4027,2023-01-01,sartini_ratna,Bukti keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/0YzLj09Zn2,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur', 'GanjarPilihanJokowi']",0,0,0,bukti keberhasilan pemerintahan presiden jokowi,"['bukti', 'keberhasilan', 'pemerintahan', 'presiden', 'jokowi']",Positive
4028,2023-01-01,Wendiirawan_,"Presiden Jokowi memang yg terbaik, pencapaiannya &amp; idenya tuk negeri ini sangat hebat. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/KtZPN3jCY5","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",1,0,0,presiden jokowi memang yang terbaik pencapaiannya amp idenya untuk negeri ini sangat hebat,"['presiden', 'jokowi', 'terbaik', 'pencapaiannya', 'amp', 'idenya', 'negeri', 'hebat']",Positive
4029,2023-01-01,ebonyboni3,Presiden Jokowi tingkatkan pengelolaan zakat dalam ekonomi syariah #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/xKZp2QxUOZ,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi tingkatkan pengelolaan zakat dalam ekonomi syariah,"['presiden', 'jokowi', 'tingkatkan', 'pengelolaan', 'zakat', 'ekonomi', 'syariah']",Neutral
4030,2023-01-01,PutriHanaa_,"Presiden Jokowi memang yg terbaik, pencapaiannya &amp; idenya tuk negeri ini sangat hebat. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/T8PYlqdGnn","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi memang yang terbaik pencapaiannya amp idenya untuk negeri ini sangat hebat,"['presiden', 'jokowi', 'terbaik', 'pencapaiannya', 'amp', 'idenya', 'negeri', 'hebat']",Positive
4031,2023-01-01,Alwant16,"@Om_eMeL @YudiSet16452924 Itu menurut para antek² PKI kayaknya deh..
Karena kalo masyarakat umum merasakan dampak dan manfaat dari presiden RI yang ke 2 ini.. 
Cuma karena otoriter dan nggak pro PKI jadi di revolusi. Dan terjadilah  konflik yang berkepanjangan, yg menjadikan indo krisis",,2,0,2,emel itu menurut para antek pki kayaknya deh karena kalo masyarakat umum merasakan dampak dan manfaat dari presiden ri yang ke ini cuma karena otoriter dan enggak pro pki jadi di revolusi dan terjadilah konflik yang berkepanjangan yang menjadikan indonesia krisis,"['emel', 'antek', 'pki', 'kayaknya', 'deh', 'kalo', 'masyarakat', 'merasakan', 'dampak', 'manfaat', 'presiden', 'ri', 'otorit', 'pro', 'pki', 'revolusi', 'konflik', 'berkepanjangan', 'menjadikan', 'indonesia', 'krisi']",Neutral
4032,2023-01-01,DipaDuaLima,Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/AtcaMHuqff,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,pemerintahan presiden jokowi selalu menerima masukan apapun untuk kemajuan indonesia,"['pemerintahan', 'presiden', 'jokowi', 'menerima', 'masukan', 'apapun', 'kemajuan', 'indonesia']",Positive
4033,2023-01-01,adindaku19,@JagalCebong Sebagai presiden harusnya malu kaya gini...memperrontonkan kemiskinan yang gagal dia entaskan..ironis,,6,1,1,sebagai presiden harusnya malu kayak ginimemperrontonkan kemiskinan yang gagal dia entaskanironis,"['presiden', 'malu', 'kayak', 'ginimemperrontonkan', 'kemiskinan', 'gagal', 'entaskanironi']",Neutral
4034,2023-01-01,gotluking,@Dennysiregar7 Faktanya yg tolol itu si jae dan kalian malah memujanya 🤭,,0,0,0,faktanya yang tolol itu sih jae dan kalian malah memujanya,"['faktanya', 'tolol', 'sih', 'jae', 'memujanya']",Neutral
4035,2023-01-01,Wendiirawan_,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/LqPJuMZvA4,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",1,0,0,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4036,2023-01-01,elvira_tika,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/05xjNWBpSm,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4037,2023-01-01,ebonyboni3,Presiden Jokowi siberikan solusi BLT dalam bantu warga kurang mampu #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/umCsDpoVEj,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi siberikan solusi blt dalam bantu warga kurang mampu,"['presiden', 'jokowi', 'siberikan', 'solusi', 'blt', 'bantu', 'warga']",Positive
4038,2023-01-01,PutriHanaa_,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/0TFa9Xmh05,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4039,2023-01-01,dyta0303,"@ikotjo2 @RadjaNgibul2 @Freedomland414l @DekritTolol @Yak_An5 @AjoSiam @JoeGorbacev @s_cintanirmala @Sumanto59653397 @IrmansyahAdhy @QuinnaNew2209 @AdiHamza5 @Iwanblybly hayuuu...👍
siapa takut..2023 Presiden Baru ?!?

#2023PresidenBaru 
#2023PresidenBaru","['2023PresidenBaru', '2023PresidenBaru']",4,2,1,an cintanirmala hayuuu siapa takut presiden baru,"['an', 'cintanirmala', 'hayuuu', 'takut', 'presiden']",Neutral
4040,2023-01-01,reihanf474,"@ekowboy2 Kalao Pak Anies Baswedan jd presiden, INDONESIA bebas BENCANA apapun.",,0,0,0,kalao pak anies baswedan jadi presiden indonesia bebas bencana apapun,"['kalao', 'ani', 'baswedan', 'presiden', 'indonesia', 'beba', 'bencana', 'apapun']",Neutral
4041,2023-01-01,AntiKadalGurun,"AHY GOBLOK MAU JADI PRESIDEN?!! 

#AHYpolitikusGagal
#AHYAsalBicara
#SBYMangkrakAHYAsbun
#AHYGagaldiTNIGagaldiPolitik
#AHYgagalNyapres
#HambalangMangkrak
#SBYTurunGunung
#DemokratKoruptor
#AHYbaukencur https://t.co/p3pkYQRCjK","['AHYpolitikusGagal', 'AHYAsalBicara', 'SBYMangkrakAHYAsbun', 'AHYGagaldiTNIGagaldiPolitik', 'AHYgagalNyapres', 'HambalangMangkrak', 'SBYTurunGunung', 'DemokratKoruptor', 'AHYbaukencur']",1,0,0,ahy goblok mau jadi presiden,"['ahi', 'goblok', 'presiden']",Neutral
4042,2023-01-01,ebonyboni3,Presiden Jokowi resmikan bendungan beringin sila untuk bantu peningkatan hasil tani #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/858AdJxgY3,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi resmikan bendungan beringin sila untuk bantu peningkatan hasil tani,"['presiden', 'jokowi', 'resmikan', 'bendungan', 'beringin', 'sila', 'bantu', 'peningkatan', 'hasil', 'tani']",Positive
4043,2023-01-01,Wendiirawan_,"Presiden Jokowi memang yg terbaik, pencapaiannya &amp; idenya tuk negeri ini sangat hebat. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/SEq3yMuOzO","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",1,0,0,presiden jokowi memang yang terbaik pencapaiannya amp idenya untuk negeri ini sangat hebat,"['presiden', 'jokowi', 'terbaik', 'pencapaiannya', 'amp', 'idenya', 'negeri', 'hebat']",Positive
4044,2023-01-01,elvira_tika,"Presiden Jokowi memang yg terbaik, pencapaiannya &amp; idenya tuk negeri ini sangat hebat. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/SWMNjZLPSy","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi memang yang terbaik pencapaiannya amp idenya untuk negeri ini sangat hebat,"['presiden', 'jokowi', 'terbaik', 'pencapaiannya', 'amp', 'idenya', 'negeri', 'hebat']",Positive
4045,2023-01-01,DinaAkmal71,"@ajies4ra Saya pun berpikir spt itu, Kayanya halal haram udah ga berlaku bagi Abas dan FPI selama bisa jd Presiden atau Penguasa Negeri ini.",,1,0,0,saya pun berpikir seperti itu kayanya halal haram sudah enggak berlaku bagi abas dan fpi selama bisa jadi presiden atau penguasa negeri ini,"['berpikir', 'kayanya', 'halal', 'haram', 'berlaku', 'aba', 'fpi', 'presiden', 'penguasa', 'negeri']",Neutral
4046,2023-01-01,PutriHanaa_,"Presiden Jokowi memang yg terbaik, pencapaiannya &amp; idenya tuk negeri ini sangat hebat. #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/eq4CzNSKjp","['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi memang yang terbaik pencapaiannya amp idenya untuk negeri ini sangat hebat,"['presiden', 'jokowi', 'terbaik', 'pencapaiannya', 'amp', 'idenya', 'negeri', 'hebat']",Positive
4047,2023-01-01,amin_lendir,"Ganjar Presiden
#ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/FxRmfZzvut","['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",0,0,0,ganjar presiden pranowo,"['ganjar', 'presiden', 'pranowo']",Positive
4048,2023-01-01,bambanglwk,@Paltiwest Mantapp Insha Allah Anies Presiden RI 2024,,0,0,0,mantap insha allah anies presiden ri,"['mantap', 'insha', 'allah', 'ani', 'presiden', 'ri']",Positive
4049,2023-01-01,T4npa4ran,"Meninggalkan tahun 2022, Presiden @jokowi menyatakan siap menatap tahun baru 2023 dengan tekad untuk membawa Indonesia melangkah maju.

Jokowi juga menyatakan, Indonesia cukup berhasil melewati masa-masa sulit pandemi Covid-19 dan ancaman resesi.

https://t.co/nZLiTb0lgi https://t.co/0Ff4nUq5MP",,7,5,0,meninggalkan tahun presiden menyatakan siap menatap tahun baru dengan tekad untuk membawa indonesia melangkah maju jokowi juga menyatakan indonesia cukup berhasil melewati masamasa sulit pandemi covid dan ancaman resesi,"['meninggalkan', 'presiden', 'menatap', 'tekad', 'membawa', 'indonesia', 'melangkah', 'maju', 'jokowi', 'indonesia', 'berhasil', 'melewati', 'masamasa', 'sulit', 'pandemi', 'covid', 'ancaman', 'resesi']",Neutral
4050,2023-01-01,Bambang77197468,"@PadmavatiPrati1 ➡️💩
Choi, Choi.
Reshuffle itu Hak Presiden. Sesuatu yg umum| biasa. Yg tak biasa adalah jika digusur terus mengancam. Luar biasa.
□ Politisi dgn Politisu ternyata beda jauh pdhal cm beda satu huruf",,1,0,1,choi choi reshuffle itu hak presiden sesuatu yang umum biasa yang tak biasa adalah jika digusur terus mengancam luar biasa politisi dengan politisu ternyata beda jauh padahal cuma beda satu huruf,"['choi', 'choi', 'reshuffl', 'hak', 'presiden', 'digusur', 'mengancam', 'politisi', 'politisu', 'beda', 'beda', 'huruf']",Neutral
4051,2023-01-01,Ari67724727,@sutanmangara Banjir mudah di atasi jika junjungan @Dennysiregar7 jadi presiden,,5,0,0,banjir mudah di atasi jika junjungan jadi presiden,"['banjir', 'mudah', 'atasi', 'junjungan', 'presiden']",Positive
4052,2023-01-01,SiputLpg,Presiden Jokowi membangun infrastruktur di bidang pertanian untuk peningkatan hasil produksi pertanian nasional    #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/zfQYOc0y1B,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi membangun infrastruktur di bidang pertanian untuk peningkatan hasil produksi pertanian nasional,"['presiden', 'jokowi', 'membangun', 'infrastruktur', 'bidang', 'pertanian', 'peningkatan', 'hasil', 'produksi', 'pertanian', 'nasion']",Positive
4053,2023-01-01,Wendiirawan_,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/YgliDxfc0B,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",1,0,0,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4054,2023-01-01,ebonyboni3,Presiden Jokowi bpastikan penyesuaian harga BBM juaga stabilitas APBN #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/GeyJq6WVBJ,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi bpastikan penyesuaian harga bbm juaga stabilitas apbn,"['presiden', 'jokowi', 'bpastikan', 'penyesuaian', 'harga', 'bbm', 'juaga', 'stabilita', 'apbn']",Positive
4055,2023-01-01,PutriHanaa_,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/eKxjUMLRTt,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4056,2023-01-01,RangKito10,Warga Lampung doa bersama untuk Ganjar presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/kjjPeBtzR1,"['ganjarpranowo', 'ganjar_pranowo', 'ganjarkita', 'ganjaruntukindonesia', 'sahabatganjar', 'relawanganjar', 'GanjarPilihanJokowi', 'ganjarpranowofor2024', 'GanjarPilihanRakyat', 'GanjarHebat', 'GanjarAmanah', 'GanjarBertanggungjawab']",3,0,3,warga lampung doa bersama untuk ganjar presiden pranowo,"['warga', 'lampung', 'doa', 'ganjar', 'presiden', 'pranowo']",Positive
4057,2023-01-01,elvira_tika,Presiden Jokowi merupakan yg terbaik dengan segudang pencapaiannya #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/smNIqZgaAV,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'NKRIMajuBersamaJokowi']",2,0,1,presiden jokowi merupakan yang terbaik dengan segudang pencapaiannya,"['presiden', 'jokowi', 'terbaik', 'segudang', 'pencapaiannya']",Positive
4058,2023-01-01,patricia_yugho,Presiden Jokowi himbau agar waspada gelombang tinggi di perairan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/hEEQYUP6ki,"['JokowiPresidenku', 'PembangunanUntukRakyat', 'PresidenJokowiHebat', 'JokowiMembangunNegeri', 'JokowiMajuBersamaIndonesia', 'JokowiBapakInfrastruktur']",0,0,0,presiden jokowi himbau agar waspada gelombang tinggi di perairan indonesia,"['presiden', 'jokowi', 'himbau', 'waspada', 'gelombang', 'perairan', 'indonesia']",Positive
4059,2023-01-01,BuanaAndri1,"Presiden Jokowi berterima kasih ke masyarakat Suku Dayak yang telah dukung IKN
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/k22nHB9M2q","['KotaDuniaUntukSemua', 'IKNSejahterakanIndonesia', 'IKNPemerataanEkonomi', 'IKNtingkatkanKesejahteraan', 'DukungIKNNusantara', 'IndonesiaMaju', 'IbukotaBaruMendunia']",0,0,0,presiden jokowi berterima kasih ke masyarakat suku dayak yang telah dukung ikn,"['presiden', 'jokowi', 'berterima', 'kasih', 'masyarakat', 'suku', 'dayak', 'dukung', 'ikn']",Positive
4060,2023-01-01,iamaholybastard,@jngnbnyktnya otw jd presiden,,0,0,0,otw jadi presiden,"['otw', 'presiden']",Positive
