,tweet,text_clean,text_preprocessed,sentiment
951,"@psi_id Korupsi BANSOS udah ada yang diciduk bro, Mensos nya sendiri, kejadian korupsi di Ibukota bukan berarti atas nama Provinsi Ibu Kota.",id korupsi bansos udah ada yang diciduk bro mensos nya sendiri kejadian korupsi di ibukota bukan berarti atas nama provinsi ibu kota,"['id', 'korupsi', 'bansos', 'sudah', 'ada', 'yang', 'diciduk', 'bro', 'mensos', 'nya', 'sendiri', 'kejadian', 'korupsi', 'di', 'ibukota', 'bukan', 'berarti', 'atas', 'nama', 'provinsi', 'ibu', 'kota']",Negative
952,"•Sebagai pusat pemerintahan (political capital). Contoh: Brasilia (ibukota Brasil), Washington DC (ibukota Amerika Serikat), Canberra (ibukota Australia)",sebagai pusat pemerintahan political capital contoh brasilia ibukota brasil washington dc ibukota amerika serikat canberra ibukota australia,"['sebagai', 'pusat', 'pemerintahan', 'political', 'capital', 'contoh', 'brasilia', 'ibukota', 'brasil', 'washington', 'dc', 'ibukota', 'amerika', 'serikat', 'canberra', 'ibukota', 'australia']",Neutral
953,"yha begitulah ges ceritanya. memang sesuatu yang indah pasti ada apa-apanya, shit mennn apakah ini realita hidup di ibukota??? untung aja gw belom transaksi😳",yha begitulah ges ceritanya memang sesuatu yang indah pasti ada apaapanya shit mennn apakah ini realita hidup di ibukota untung aja gw belom transaksi😳,"['ya', 'begitulah', 'ges', 'ceritanya', 'memang', 'sesuatu', 'yang', 'indah', 'pasti', 'ada', 'apaapanya', 'shit', 'men', 'apakah', 'ini', 'realita', 'hidup', 'di', 'ibukota', 'untung', 'saja', 'gue', 'belum', 'transaksi flushedface ']",Negative
954,"@JaceLysium ㅤ 
ㅤ 
Koo sudah ijin wleeee 😋😋
Koo mau tidur, tadi Koo baru keluar sebentar melihat hiruk pikuk ibukota 🥰
ㅤ 
ㅤ",ㅤ  ㅤ  koo sudah ijin wleeee 😋😋 koo mau tidur tadi koo baru keluar sebentar melihat hiruk pikuk ibukota 🥰 ㅤ  ㅤ,"['ㅤ', 'ㅤ', 'kok', 'sudah', 'ijin', 'wle', ' facesavoringfood  facesavoringfood ', 'kok', 'mau', 'tidur', 'tadi', 'kok', 'baru', 'keluar', 'sebentar', 'melihat', 'hiruk', 'pikuk', 'ibukota', ' smilingfacewithhearts ', 'ㅤ', 'ㅤ']",Negative
955,@febrianlasari @afifamhrni_ Bismillah semoga ada rezeki gas ke ibukota tahun ini,bismillah semoga ada rezeki gas ke ibukota tahun ini,"['bismillah', 'semoga', 'ada', 'rezeki', 'gas', 'ke', 'ibukota', 'tahun', 'ini']",Neutral
956,"@moniqoniq Mau dong plis, ini mentalku udah kayak pengemis ibukota 😌",mau dong plis ini mentalku udah kayak pengemis ibukota 😌,"['mau', 'dong', 'plis', 'ini', 'mentalku', 'sudah', 'kayak', 'pengemis', 'ibukota', ' relievedface ']",Negative
957,Senja di Ibukota ✨ https://t.co/r1sQJVgZ65,senja di ibukota ✨,"['senja', 'di', 'ibukota', ' sparkles ']",Neutral
958,pgn kerja di jogja tapi gaji ibukota wkwk,pgn kerja di jogja tapi gaji ibukota wkwk,"['pengin', 'kerja', 'di', 'jogja', 'tapi', 'gaji', 'ibukota', 'wkwk']",Negative
959,@kegblgnunfaedh Gda mall pdhl ibukota 🫶,gda mall pdhl ibukota 🫶,"['enggak ada', 'mal', 'padahal', 'ibukota', '\U0001faf6']",Negative
960,@disforus Ginilah susahnya cari duit di ibukota yah 😔😔,ginilah susahnya cari duit di ibukota yah 😔😔,"['ginilah', 'susahnya', 'cari', 'duit', 'di', 'ibukota', 'ya', ' pensiveface  pensiveface ']",Negative
961,@convomf sore hari di sudut ibukota https://t.co/WPx7j0b8os,sore hari di sudut ibukota,"['sore', 'hari', 'di', 'sudut', 'ibukota']",Neutral
962,@psi_id Ketika halusinasi dan komedi mengisi sebuah partai seputar ibukota,id ketika halusinasi dan komedi mengisi sebuah partai seputar ibukota,"['id', 'ketika', 'halusinasi', 'dan', 'komedi', 'mengisi', 'sebuah', 'partai', 'seputar', 'ibukota']",Neutral
963,@sbmptnfess “Ibukota negara pusat ilmu budaya bangsa” nder🙏,“ibukota negara pusat ilmu budaya bangsa” nder🙏,"['“', 'ibukota', 'negara', 'pusat', 'ilmu', 'budaya', 'bangsa', '”', 'nder foldedhands ']",Negative
964,"Karena Ia tahu itu adalah dokumen penting. Ya. Sebuah dokumen kontrak kerja, bukti bahwa Bagas baru saja menandatangani kontrak dengan tim Ibukota. 

     “Kamu sign sama 𝘗𝘦𝘳𝘴𝘪𝘫𝘢? Serius?” Bagas mengangguk. “Iya. Kontrak ekslusif tapi baru percobaan satu tahun.”",karena ia tahu itu adalah dokumen penting ya sebuah dokumen kontrak kerja bukti bahwa bagas baru saja menandatangani kontrak dengan tim ibukota        “kamu sign sama 𝘗𝘦𝘳𝘴𝘪𝘫𝘢 serius” bagas mengangguk “iya kontrak ekslusif tapi baru percobaan satu tahun”,"['karena', 'ia', 'tahu', 'itu', 'adalah', 'dokumen', 'penting', 'ya', 'sebuah', 'dokumen', 'kontrak', 'kerja', 'bukti', 'bahwa', 'bagas', 'baru', 'saja', 'menandatangani', 'kontrak', 'dengan', 'tim', 'ibukota', '“', 'kamu', 'sign', 'sama', '𝘗𝘦𝘳𝘴𝘪𝘫𝘢', 'serius', '”', 'bagas', 'mengangguk', '“', 'iya', 'kontrak', 'ekslusif', 'tapi', 'baru', 'percobaan', 'satu', 'tahun', '”']",Negative
965,"@lattxmoon ⠀
Sama-sama ibukota, tapi beda negara, hahaha. Siapa tahu nanti saya jalan-jalan ke Korea suatu saat dan Noona butuh bantuan, tinggal calling saja ya!
⠀",⠀ samasama ibukota tapi beda negara hahaha siapa tahu nanti saya jalanjalan ke korea suatu saat dan noona butuh bantuan tinggal calling saja ya ⠀,"['⠀', 'samasama', 'ibukota', 'tapi', 'beda', 'negara', 'hahaha', 'siapa', 'tahu', 'nanti', 'saya', 'jalanjalan', 'ke', 'korea', 'suatu', 'saat', 'dan', 'noona', 'butuh', 'bantuan', 'tinggal', 'calling', 'saja', 'ya', '⠀']",Negative
966,@appleboomjeans Ibukota digoyang!,ibukota digoyang,"['ibukota', 'digoyang']",Neutral
967,"@cahyowibb @SBYudhoyono Saya sih ga kaget sih, mau pindah ibukota sih bullshit jika dilakukan, lah bangun gedung atlit olahraga hambalang saja memble dan rugi 😊",saya sih ga kaget sih mau pindah ibukota sih bullshit jika dilakukan lah bangun gedung atlit olahraga hambalang saja memble dan rugi 😊,"['saya', 'sih', 'enggak', 'kaget', 'sih', 'mau', 'pindah', 'ibukota', 'sih', 'bullshit', 'jika', 'dilakukan', 'lah', 'bangun', 'gedung', 'atlit', 'olahraga', 'hambalang', 'saja', 'memble', 'dan', 'rugi', ' smilingfacewithsmilingeyes ']",Negative
968,"Makanya ibukota dipindah ke IKN, Kalimantan sudah tepat. Daya dukung Jakarta sudah habis, tidak mampu lagi. Bebannya harus dibagi ke kota lain.

Jakarta Terancam Tenggelam https://t.co/s8qe49Pv7t via @YouTube",makanya ibukota dipindah ke ikn kalimantan sudah tepat daya dukung jakarta sudah habis tidak mampu lagi bebannya harus dibagi ke kota lain  jakarta terancam tenggelam  via,"['makanya', 'ibukota', 'dipindah', 'ke', 'ikn', 'kalimantan', 'sudah', 'tepat', 'daya', 'dukung', 'jakarta', 'sudah', 'habis', 'tidak', 'mampu', 'lagi', 'bebannya', 'harus', 'dibagi', 'ke', 'kota', 'lain', 'jakarta', 'terancam', 'tenggelam', 'via']",Negative
969,"@idihdihihk @convomfs lu juga ciawi pride don, contoh pemuda yang sukses di ibukota",lu juga ciawi pride don contoh pemuda yang sukses di ibukota,"['lu', 'juga', 'ciawi', 'pride', 'don', 'contoh', 'pemuda', 'yang', 'sukses', 'di', 'ibukota']",Negative
970,"Problem pendidikan di Indonesia gak sesimple ini, banyak faktor. Masalah-masalah yang dijelaskan Nadiem lebih ke Middle-Up Class, tidak menyentuh bagian paling bawah sama sekali.

Masih di Jawa yang dekat Ibukota, orang tua lebih memilih anaknya ke sawah daripada ke sekolah.",problem pendidikan di indonesia gak sesimple ini banyak faktor masalahmasalah yang dijelaskan nadiem lebih ke middleup class tidak menyentuh bagian paling bawah sama sekali  masih di jawa yang dekat ibukota orang tua lebih memilih anaknya ke sawah daripada ke sekolah,"['problem', 'pendidikan', 'di', 'indonesia', 'enggak', 'sesimple', 'ini', 'banyak', 'faktor', 'masalahmasalah', 'yang', 'dijelaskan', 'nadiem', 'lebih', 'ke', 'middleup', 'clas', 'tidak', 'menyentuh', 'bagian', 'paling', 'bawah', 'sama', 'sekali', 'masih', 'di', 'jawa', 'yang', 'dekat', 'ibukota', 'orang', 'tua', 'lebih', 'memilih', 'anaknya', 'ke', 'sawah', 'daripada', 'ke', 'sekolah']",Negative
971,@detikcom Mantaaap. NKRI dgn Ibukota baru nya.,mantaaap nkri dgn ibukota baru nya,"['mantap', 'nkri', 'dengan', 'ibukota', 'baru', 'nya']",Positive
972,"@JENNIFERwrmnd @JENNIEwrmnd Round 1

Ibukota Uzbekistan? 

Ditunggu sampe 22.59",round   ibukota uzbekistan   ditunggu sampe,"['round', 'ibukota', 'uzbekistan', 'ditunggu', 'sampai']",Neutral
973,"@pengarang_sajak Suapin noh besar busuk ke mbok mu, dan seret ke ibukota baru 🤣🤣🤣",sajak suapin noh besar busuk ke mbok mu dan seret ke ibukota baru 🤣🤣🤣,"['sajak', 'suapin', 'noh', 'besar', 'busuk', 'ke', 'mbok', 'mu', 'dan', 'seret', 'ke', 'ibukota', 'baru', ' rollingonthefloorlaughing  rollingonthefloorlaughing  rollingonthefloorlaughing ']",Negative
974,"5 Tujuan Wisata Jakarta yang Wajib Anda Kunjungi jika Berkunjung Ke Ibukota, Salah Satunya Punya Hewan Purba https://t.co/bay54LMLDo",tujuan wisata jakarta yang wajib anda kunjungi jika berkunjung ke ibukota salah satunya punya hewan purba,"['tujuan', 'wisata', 'jakarta', 'yang', 'wajib', 'anda', 'kunjungi', 'jika', 'berkunjung', 'ke', 'ibukota', 'salah', 'satunya', 'punya', 'hewan', 'purba']",Neutral
975,"foto profilnya tsuna di mdl kayak orang dari kampung mau jadi penyanyi di ibukota, dangdut bgt. https://t.co/Z2vEEpIUXm",foto profilnya tsuna di mdl kayak orang dari kampung mau jadi penyanyi di ibukota dangdut bgt,"['foto', 'profilnya', 'tsuna', 'di', 'mdl', 'kayak', 'orang', 'dari', 'kampung', 'mau', 'jadi', 'penyanyi', 'di', 'ibukota', 'dangdut', 'banget']",Negative
976,Apa yg dilakukan fstvlst semalam cepat atau lambat akan ditiru musisi ibukota.,apa yg dilakukan fstvlst semalam cepat atau lambat akan ditiru musisi ibukota,"['apa', 'yang', 'dilakukan', 'fstvlst', 'semalam', 'cepat', 'atau', 'lambat', 'akan', 'ditiru', 'musisi', 'ibukota']",Negative
977,"@worksfess Research mendalam masalah formasi karna sedikit-banyak nanti bersinggungan sama take home pay, penempatan, pengembangan diri&amp;karir, rencana menikah&amp;pendidikan. Mau pns pusat di ibukota, vertikal di daerah, pns pemda provinsi atau kabupaten/kota? Semua ada plus-minusnya masing2",research mendalam masalah formasi karna sedikitbanyak nanti bersinggungan sama take home pay penempatan pengembangan diriampkarir rencana menikahamppendidikan mau pns pusat di ibukota vertikal di daerah pns pemda provinsi atau kabupatenkota semua ada plusminusnya masing,"['research', 'mendalam', 'masalah', 'formasi', 'karena', 'sedikitbanyak', 'nanti', 'bersinggungan', 'sama', 'take', 'home', 'pay', 'penempatan', 'pengembangan', 'diriampkarir', 'rencana', 'menikahamppendidikan', 'mau', 'pns', 'pusat', 'di', 'ibukota', 'vertikal', 'di', 'daerah', 'pns', 'pemda', 'provinsi', 'atau', 'kabupatenkota', 'semua', 'ada', 'plusminusnya', 'masing']",Negative
978,"@iban_ninung @RakyatJatengs @pnsdaerahjelata @BuruhPemda Gue gk prnah mrasa pendapat gue mutlak bner kog bro nya hehe, pendapat gue itu pure dri analisis gue krna tmn² gue byk PNS ibukota nih sorry🙏🥲",ninung    gue gk prnah mrasa pendapat gue mutlak bner kog bro nya hehe pendapat gue itu pure dri analisis gue krna tmn² gue byk pns ibukota nih sorry🙏🥲,"['ninung', 'gue', 'enggak', 'pernah', 'mrasa', 'pendapat', 'gue', 'mutlak', 'benar', 'kok', 'bro', 'nya', 'hehe', 'pendapat', 'gue', 'itu', 'pure', 'dari', 'analisis', 'gue', 'karena', 'tmn²', 'gue', 'banyak', 'pns', 'ibukota', 'nih', 'sorry foldedhands  smilingfacewithtear ']",Negative
979,@chalkzonk @Anomalindy tadi bawa2 kabupaten skrg bawa2 ibukota not our bad we’re not alone kok na..😩🙏🏻 @haerinuts,tadi bawa kabupaten skrg bawa ibukota not our bad we’re not alone kok na😩🙏🏻,"['tadi', 'bawa', 'kabupaten', 'sekarang', 'bawa', 'ibukota', 'not', 'our', 'bad', 'we', '’', 're', 'not', 'alone', 'kok', 'nya wearyface  foldedhandslightskintone ']",Negative
980,"Love banget sama M3GAN.
Ga nyangka trope horror creature ortodoks bisa nyambung sama isu kekinian soal pemanfaatan tehnologi kiwari secara tepat guna.
Sungguh film yang menggembirakan. Klaar nonton, otak saya langsung penuh dengan ide-ide asoy geboy ngebut di jalanan ibukota!! https://t.co/PpNyifpsA7",love banget sama mgan ga nyangka trope horror creature ortodoks bisa nyambung sama isu kekinian soal pemanfaatan tehnologi kiwari secara tepat guna sungguh film yang menggembirakan klaar nonton otak saya langsung penuh dengan ideide asoy geboy ngebut di jalanan ibukota,"['love', 'banget', 'sama', 'mgan', 'enggak', 'menyangka', 'trope', 'horror', 'creature', 'ortodoks', 'bisa', 'menyambung', 'sama', 'isu', 'kekinian', 'soal', 'pemanfaatan', 'tehnologi', 'kiwari', 'secara', 'tepat', 'guna', 'sungguh', 'film', 'yang', 'menggembirakan', 'klaar', 'menonton', 'otak', 'saya', 'langsung', 'penuh', 'dengan', 'ideide', 'asoy', 'geboy', 'ngebut', 'di', 'jalanan', 'ibukota']",Negative
981,"Loe paham kenapa Ibukota harus pindah..?

Kalo dibiarkan saja, mereka akan milih Gubernur Goblox dan Rakus spt Amies..

Bebas bisa make duit loe semaunya macem Kasus Bansos DKI..

Loe amati nama2nya..
Puluhan supplier yg asal comot perusahaan..",loe paham kenapa ibukota harus pindah  kalo dibiarkan saja mereka akan milih gubernur goblox dan rakus spt amies  bebas bisa make duit loe semaunya macem kasus bansos dki  loe amati namanya puluhan supplier yg asal comot perusahaan,"['lo', 'paham', 'kenapa', 'ibukota', 'harus', 'pindah', 'kalo', 'dibiarkan', 'saja', 'mereka', 'akan', 'memilih', 'gubernur', 'goblox', 'dan', 'rakus', 'seperti', 'amies', 'bebas', 'bisa', 'memakai', 'duit', 'lo', 'semaunya', 'macam', 'kasus', 'bansos', 'dki', 'lo', 'amati', 'namanya', 'puluhan', 'supplier', 'yang', 'asal', 'comot', 'perusahaan']",Negative
982,"kalo nekoma tuh kek sekolah negeri di ibukota, mereka lumayan elit bisa bersaing sama sekolah2 swasta elit di ibukota. isinya anak2 pinter, anak2 hitz ibukota, banyak juga anak2 tajirnya wkwkwk",kalo nekoma tuh kek sekolah negeri di ibukota mereka lumayan elit bisa bersaing sama sekolah swasta elit di ibukota isinya anak pinter anak hitz ibukota banyak juga anak tajirnya wkwkwk,"['kalo', 'nekoma', 'tuh', 'kayak', 'sekolah', 'negeri', 'di', 'ibukota', 'mereka', 'lumayan', 'elit', 'bisa', 'bersaing', 'sama', 'sekolah', 'swasta', 'elit', 'di', 'ibukota', 'isinya', 'anak', 'pintar', 'anak', 'hitz', 'ibukota', 'banyak', 'juga', 'anak', 'tajirnya', 'wkwkwk']",Negative
983,@TimpalBali Bawa attitude buruk ibukota ke Bali,bawa attitude buruk ibukota ke bali,"['bawa', 'attitude', 'buruk', 'ibukota', 'ke', 'bali']",Negative
984,"@thepauchok Ia membalas dengan anggukkan, tatapan masih memperhatikan tiap pepohonan dan awan yang berarak mengikuti burung yang ada di langit. “Rumah orangtuaku memang aslinya dari kota kecil. Menemani Gala adikku merantau ke ibukota, adalah kali pertamaku keluar, jauh.”",ia membalas dengan anggukkan tatapan masih memperhatikan tiap pepohonan dan awan yang berarak mengikuti burung yang ada di langit “rumah orangtuaku memang aslinya dari kota kecil menemani gala adikku merantau ke ibukota adalah kali pertamaku keluar jauh”,"['ia', 'membalas', 'dengan', 'anggukkan', 'tatapan', 'masih', 'memperhatikan', 'tiap', 'pepohonan', 'dan', 'awan', 'yang', 'berarak', 'mengikuti', 'burung', 'yang', 'ada', 'di', 'langit', '“', 'rumah', 'orangtuaku', 'memang', 'aslinya', 'dari', 'kota', 'kecil', 'menemani', 'gala', 'adikku', 'merantau', 'ke', 'ibukota', 'adalah', 'kali', 'pertamaku', 'keluar', 'jauh', '”']",Positive
985,"ㅤ
ㅤ
G, 2 O OO.

Tiap malming suka  nightwalk sendiri buat
nikmatin  udara  malem  sambil  merhatiin
hiruk pikuk Ibukota di malam hari, kalo lo?

ㅤ https://t.co/9hp3jjmSXi",ㅤ ㅤ g  o oo  tiap malming suka  nightwalk sendiri buat nikmatin  udara  malem  sambil  merhatiin hiruk pikuk ibukota di malam hari kalo lo  ㅤ,"['ㅤ', 'ㅤ', 'enggak', 'o', 'o', 'tiap', 'malming', 'suka', 'nightwalk', 'sendiri', 'buat', 'menikmati', 'udara', 'malam', 'sambil', 'merhatiin', 'hiruk', 'pikuk', 'ibukota', 'di', 'malam', 'hari', 'kalo', 'lo', 'ㅤ']",Positive
986,"ORANG YAMAN MANA PAHAM,... Dari zaman Sukarno Ibukota emang udah mau dipindah,... MAKIN YAKIN NKRI AKAN JADI SURIAH kalau ada ANIES",orang yaman mana paham dari zaman sukarno ibukota emang udah mau dipindah makin yakin nkri akan jadi suriah kalau ada anies,"['orang', 'yaman', 'mana', 'paham', 'dari', 'zaman', 'sukarno', 'ibukota', 'memang', 'sudah', 'mau', 'dipindah', 'makin', 'yakin', 'nkri', 'akan', 'jadi', 'suriah', 'kalau', 'ada', 'anies']",Negative
987,"Meski nantinya bukan lagi Ibukota Jakarta akan tetap dibangun prioritas

Dots
Fajri
Alvin
Fadia
Kim Jongin
Malming
GET WELL SOON SAKURA
Kaesang
#엑소카이
Axelsen
#MUFC https://t.co/PLfGcv4QK7",meski nantinya bukan lagi ibukota jakarta akan tetap dibangun prioritas  dots fajri alvin fadia kim jongin malming get well soon sakura kaesang 엑소카이 axelsen,"['meski', 'nantinya', 'bukan', 'lagi', 'ibukota', 'jakarta', 'akan', 'tetap', 'dibangun', 'prioritas', 'dots', 'fajri', 'alvin', 'fadia', 'kim', 'jongin', 'malming', 'get', 'wel', 'soon', 'sakura', 'kaesang', '엑소카이', 'axelsen']",Neutral
988,"@hafizhangga @sandikalara Pada suatu hari, Mr G sedang diajak seseorang yang tidak dikenal untuk ke sebuah club besar di ibukota. Ia memutuskan untuk tidak mabuk agar dapat bertahan semalam suntuk karena besok adalah hari Senin. 

-cont-",pada suatu hari mr g sedang diajak seseorang yang tidak dikenal untuk ke sebuah club besar di ibukota ia memutuskan untuk tidak mabuk agar dapat bertahan semalam suntuk karena besok adalah hari senin   cont,"['pada', 'suatu', 'hari', 'mr', 'enggak', 'sedang', 'diajak', 'seseorang', 'yang', 'tidak', 'dikenal', 'untuk', 'ke', 'sebuah', 'club', 'besar', 'di', 'ibukota', 'ia', 'memutuskan', 'untuk', 'tidak', 'mabuk', 'agar', 'dapat', 'bertahan', 'semalam', 'suntuk', 'karena', 'besok', 'adalah', 'hari', 'senin', 'cont']",Neutral
989,@kaesangp Haloo Bandung...ibukota periangan..sdh lama Beta...,haloo bandungibukota periangansdh lama beta,"['halo', 'bandungibukota', 'periangansdh', 'lama', 'beta']",Negative
990,🐉 mingi as melek finansial bf idaman cewek karir ibukota https://t.co/Biilf0vZNb,🐉 mingi as melek finansial bf idaman cewek karir ibukota,"[' dragon ', 'mingi', 'as', 'melek', 'finansial', 'bf', 'idaman', 'cewek', 'karir', 'ibukota']",Neutral
991,"@chchaanp HAHAHAHAHHAHAHA, iya jugaa tumben ga gangguin anak ibukota ini😌",hahahahahhahaha iya jugaa tumben ga gangguin anak ibukota ini😌,"['hahahahahhahaha', 'iya', 'juga', 'tumben', 'enggak', 'mengganggu', 'anak', 'ibukota', 'ini relievedface ']",Negative
992,"Chillax Sudirman, Tempat Nongkrong Baru di Pusat Area Sibuk Ibukota https://t.co/81jXiUod1J via @Superlive.id",chillax sudirman tempat nongkrong baru di pusat area sibuk ibukota  via id,"['chillax', 'sudirman', 'tempat', 'nongkrong', 'baru', 'di', 'pusat', 'area', 'sibuk', 'ibukota', 'via', 'id']",Neutral
993,"@adimilanisti_88 Apa nama ibukota Kanada? Masa dia menjawab Ohio, padahal jawaban yang benar Ottawa",apa nama ibukota kanada masa dia menjawab ohio padahal jawaban yang benar ottawa,"['apa', 'nama', 'ibukota', 'kanada', 'masa', 'dia', 'menjawab', 'ohio', 'padahal', 'jawaban', 'yang', 'benar', 'ottawa']",Negative
994,@Biiuuxx @josuagirop @dibediltumbang di ibukota tunjangan lain bisa didaptkan,di ibukota tunjangan lain bisa didaptkan,"['di', 'ibukota', 'tunjangan', 'lain', 'bisa', 'didaptkan']",Neutral
995,@Azhar_k18 Kurang gawe kritik pemindahan ibu kota. Rakyat Indonesia udah setuju dan bangga ada ibukota baru..  cuma cari sensasi,k kurang gawe kritik pemindahan ibu kota rakyat indonesia udah setuju dan bangga ada ibukota baru  cuma cari sensasi,"['ke', 'kurang', 'gawe', 'kritik', 'pemindahan', 'ibu', 'kota', 'rakyat', 'indonesia', 'sudah', 'setuju', 'dan', 'bangga', 'ada', 'ibukota', 'baru', 'cuma', 'cari', 'sensasi']",Negative
